hour_index,total_cpu_usage,total_memory_usage
75,0.4265524907051419,0.5106451406487527
76,0.4498624274420915,0.4979690200985204
77,0.45708885879299405,0.480439716337673
78,0.4497053422401997,0.47793566999226433
79,0.4530485010498062,0.48615045626448083
80,0.46014940124778214,0.47961225870620716
81,0.4643643439364176,0.488031511722282
82,0.4700688476160638,0.49489220276868745
83,0.48784216068587527,0.4833418018145692
84,0.5378414290820082,0.5374291371104554
85,0.5127637429917621,0.5496841206543966
86,0.5072337104887671,0.5661826814318233
87,0.4828297407662251,0.5384348718495116
88,0.4718347459318508,0.5377082984140207
89,0.5370451849512199,0.551518365752881
90,0.5349471905121872,0.5590510152745364
91,0.5005521562026021,0.5550096635339052
92,0.47962774641070405,0.5516853585843919
93,0.5194764088092447,0.5316504450730107
94,0.5214174227307833,0.5475930224926719
95,0.516102035630006,0.5790199569569701
96,0.5421690958091139,0.5486523821607046
97,0.49750766350242664,0.5367372313242547
98,0.4980807909092053,0.5412209402987347
99,0.5205436122173015,0.5434885811336159
100,0.5177324357159524,0.5582989694132138
101,0.4844519441900318,0.5533109735680902
102,0.5339868968770745,0.5613532955207489
103,0.5339601286583425,0.544540489520808
104,0.5367465486815878,0.544045567486819
105,0.5363950711343793,0.5778286684327905
106,0.530362225993807,0.5422638385180348
107,0.5425605744568199,0.5666296246619067
108,0.5208743555577996,0.5507315858367042
109,0.529265373486186,0.5283579651122657
110,0.5306310776592724,0.5180262641539992
111,0.499207360957062,0.5234534066866369
112,0.46766079909059266,0.47885350689443007
113,0.5474737118063223,0.5188663932786652
114,0.5102209927431839,0.5287833915740778
115,0.47319907208195433,0.49751760965707265
116,0.5048037670499433,0.49733001233723195
117,0.5107702273676815,0.5125194307973812
118,0.5033199215642156,0.5054737587665243
119,0.5076823482986625,0.5068645842601454
120,0.5375281960505033,0.5442715288469022
121,0.5010289671006446,0.5364366010125001
122,0.5212662410322086,0.5482635674852848
123,0.5237760056098432,0.5796813112104809
124,0.5100580483126854,0.5457516572308092
125,0.5171545483971162,0.5354580220187894
126,0.49433229508163296,0.5167926249124082
127,0.520850211958502,0.5299726886056769
128,0.515942955458684,0.52179700113382
129,0.4962167452497907,0.5277986635836112
130,0.5183102413690683,0.549073793151059
131,0.5146899997090556,0.5558258284431918
132,0.5731505540874811,0.5440398985353625
133,0.5400171695891786,0.5410728598864871
134,0.5409931072369053,0.5394341773532508
135,0.5010619423834585,0.5405743418706697
136,0.434010060992534,0.4556212541860449
137,0.4527972534576796,0.4828170398444519
138,0.43734832395785667,0.4488812475563022
139,0.4376293371405347,0.49336188700161054
140,0.44164630736506244,0.49838631716387743
141,0.4687496851854279,0.5019677827090755
142,0.476983840078143,0.5256289575531281
143,0.4590926111264534,0.49653692055449605
144,0.48098575067451455,0.4988950089537911
145,0.45586862880246404,0.4906742342112923
146,0.47803613142998175,0.5114140668752484
147,0.491235680471449,0.5140222440906956
148,0.5023984370021207,0.5284679758333816
149,0.5018939905807954,0.4969712887219013
150,0.5078494291448256,0.4939188811602914
151,0.48990599591860734,0.5128127145700495
152,0.48962358108933773,0.494833300291651
153,0.5073762385830731,0.5144464892111795
154,0.5215245620647112,0.5531889785055357
155,0.5232880445144982,0.5566320936804551
156,0.5445781140289666,0.5472602569117719
157,0.5430463758224048,0.5480845340892948
158,0.5239307816848129,0.5559104174319339
159,0.5272267977944805,0.5472687349585109
160,0.4635704536557452,0.46639191812493785
161,0.4670707996294505,0.4551560229243279
162,0.4766514962981251,0.48923161809278126
163,0.48302911241547997,0.5150595151338595
164,0.5228400377522063,0.5279538288744323
165,0.5054115778672499,0.5353130741149595
166,0.48045430411632756,0.5324345097956547
167,0.481104651707811,0.5511931072206825
168,0.5130269707886006,0.5654296974633634
169,0.5184823553371921,0.6140997993899612
170,0.5083490171233067,0.61565025313743
171,0.5203809818087066,0.5760445200356967
172,0.48747887881250407,0.540797937412419
173,0.5069478283499567,0.5205034263779382
174,0.504472639056602,0.5149425775655883
175,0.517616321934731,0.5341425074310089
176,0.5582512427907247,0.5411302843128971
177,0.5244680567557003,0.5388184731233985
178,0.47953949724440575,0.5268463956072451
179,0.5080360636847728,0.519506800985229
180,0.5423038502759691,0.564218743384057
181,0.5494444969192415,0.5534348697111816
182,0.5399410191315404,0.4991743356390731
183,0.5452905776624016,0.5252630045483087
184,0.5453772365791429,0.5287091622916396
185,0.5357538048648557,0.5372246446574107
186,0.507696297158295,0.5443084136564247
187,0.4738618516575033,0.546740104050869
188,0.5345039796762227,0.5423218547277688
189,0.5653950086890357,0.543334741357868
190,0.5496129505838925,0.5557468819043714
191,0.51012126271164,0.5226271180055142
192,0.5083228701064008,0.5192845913793558
193,0.5440898967765222,0.5228148973295358
194,0.5009969495283157,0.49627509015905846
195,0.5488956842238685,0.49886439152129164
196,0.5233883494289071,0.5452398403164935
197,0.5276847546643214,0.5209606337267276
198,0.5230497026927727,0.49304201273166864
199,0.5231608358454651,0.5149477744289495
200,0.5252354711454577,0.5286441308794415
201,0.5327542328686584,0.49389657042491114
202,0.5314470532084774,0.5335883583773299
203,0.5681675568875155,0.552410719018324
204,0.5248663052204384,0.5641208352666371
205,0.5472384165122962,0.5794259802996581
206,0.5703166321811458,0.5616699474097011
207,0.5742340692792552,0.5732156453359967
208,0.5436505770461662,0.5474539892189695
209,0.5319759501378467,0.5556636382731373
210,0.5015435093032247,0.5799410486421297
211,0.5279919994186939,0.574875137339856
212,0.5440314811721034,0.5826135417789037
213,0.5446868507673281,0.6008149521336313
214,0.5355586457587358,0.5664579169510598
215,0.5600343787479538,0.5955525340562016
216,0.5321071458775318,0.6019451522424527
217,0.5261229718895983,0.578676819582234
218,0.560337494408416,0.5606759111933652
219,0.5572623049928902,0.5887448978185991
220,0.5066899103789815,0.5615478330059465
221,0.5080692709482953,0.544859108154088
222,0.48696432937160866,0.5458689454049486
223,0.5104526691819585,0.5512645058795558
224,0.49774848161026924,0.549246053128946
225,0.5133847321427222,0.5399292838696178
226,0.5247800676174608,0.5155856738461405
227,0.5696421962789961,0.5233116996575523
228,0.5355951482810044,0.5359739414449098
229,0.5368195958001372,0.537519016830591
230,0.5944075128666827,0.5250225767723549
231,0.5815186018684879,0.5337588571326537
232,0.6114544170938739,0.5611502575164546
233,0.5791191322799941,0.548076487720868
234,0.5381427263712488,0.598208153824073
235,0.5656229518675416,0.628658909976337
236,0.594483523209725,0.6050001848890046
237,0.5947326323698436,0.6278788354880018
238,0.5699369352998385,0.623356576726515
239,0.556064797586836,0.6093147133740866
240,0.5537519539776193,0.5878418747687771
241,0.5439341184973303,0.6066269609164177
242,0.5160540086561515,0.5910444502274166
243,0.5053915222786862,0.5391635526459357
244,0.5290141278444411,0.4970502652182458
245,0.5210440508960132,0.5049044469573403
246,0.5187403528983476,0.5081745663321711
247,0.5291738129470244,0.5131786723626781
248,0.5876883947897904,0.5246350283712999
249,0.5621633446454277,0.5409257130801621
250,0.5746710728112514,0.5551244766804586
251,0.5818674192304758,0.5482383594847567
252,0.5869181901858808,0.5558885240620138
253,0.5437313132478079,0.550265877682224
254,0.5214419111408998,0.5136490021353672
255,0.5515394817835308,0.5134850055114399
256,0.5603801747077494,0.5138925952937801
257,0.5279562321903731,0.5100169064526638
258,0.5263205449426259,0.5302590789952784
259,0.4910792613823145,0.5099589513380718
260,0.5229397721121376,0.5029607160434625
261,0.5020553556296399,0.5212104686372694
262,0.5256137092663186,0.509885966852291
263,0.5193061330916353,0.49044781868368076
264,0.538495923831901,0.528041775145744
265,0.5045280157575411,0.5155836559363173
266,0.526753066945673,0.5387854258271887
267,0.5285131299589277,0.5492188266454064
268,0.5403177311777071,0.5652633379544781
269,0.4861501556936034,0.5261978380380283
270,0.4996041915567928,0.5192626592855006
271,0.5000568400505194,0.5224949518662207
272,0.5427732233147001,0.5217038602750426
273,0.5859972884959157,0.5406599041670613
274,0.5537637437124229,0.524196405325122
275,0.5767524029063699,0.5491747032079467
276,0.5965899799383,0.5557083570847777
277,0.5724609158872662,0.5680211383693735
278,0.5958091368776453,0.5587859543386033
279,0.5682622854204018,0.550531039903922
280,0.5917266394872236,0.5627544902457163
281,0.5694786903992786,0.5737313841740487
282,0.5385506537465938,0.5793403259390917
283,0.5486088589137833,0.6177863602958608
284,0.5397966244071,0.5693296101573536
285,0.5128732245882431,0.5340312838263436
286,0.5211291659760271,0.5531240944870535
287,0.5510806028524302,0.5586510619297539
288,0.5497259008353649,0.574495166877423
289,0.5203373092135081,0.5614068537407086
290,0.5710266430164843,0.5735377319446446
291,0.5325888281827214,0.5569807726576683
292,0.5528698765048133,0.5644784473010418
293,0.5343463112997356,0.5363266113982048
294,0.4993566165753611,0.5131689024841144
295,0.5067012627902027,0.5247074067271879
296,0.4904083224939163,0.5270724313806717
297,0.5269855789405371,0.5405257315985716
298,0.5700694212118855,0.5479232632966031
299,0.5355526104638425,0.546631748782195
300,0.5479943823171918,0.5478345850805411
301,0.5710291485166095,0.5568671076580903
302,0.5646721764086279,0.5425130137224253
303,0.5502817671544,0.5431914555655805
304,0.5226786036994788,0.5426346072159178
305,0.5522175126774368,0.5844580736370364
306,0.5900718632476291,0.5813791747060321
307,0.5880430739878473,0.595856693573334
308,0.5822510478103652,0.5740586972158367
309,0.5979926754911229,0.5609109800959375
310,0.4947132119319865,0.5783408595042748
311,0.49959588865620796,0.5534501714817364
312,0.5830237688970313,0.5776693863004542
313,0.5292907914149044,0.5696937810182329
314,0.5348563943871127,0.5704988040550448
315,0.5680499381937643,0.5869913653704584
316,0.5388738414122025,0.5800332235098391
317,0.5166750392449031,0.5644578263419743
318,0.5056249052181184,0.5572283812538217
319,0.5197008584262792,0.5547950827118384
320,0.5243396260838005,0.5549098059352442
321,0.5272041693393948,0.5515912001138719
322,0.5539064983639161,0.564035976879339
323,0.5782465188420391,0.569038031519076
324,0.5843443659638723,0.5584625385060156
325,0.5955161833948587,0.5849204428678348
326,0.5788832029241378,0.5883515096727976
327,0.5870305532159763,0.5778785148531446
328,0.5586376911220995,0.5681837879668031
329,0.5667355695930558,0.5857364070094491
330,0.5865543189112942,0.5905891702078221
331,0.5635895604054539,0.6000324692592929
332,0.607469903945096,0.5926193738941753
333,0.5895128892193984,0.592045475094106
334,0.5623391005709192,0.5907863351550076
335,0.5845300085208498,0.569141581024333
336,0.5742606905309803,0.5669083912578127
337,0.5662948407691958,0.5635603507950985
338,0.5568339300230943,0.5781549179234701
339,0.5487074972634278,0.5691134481950377
340,0.530877128015759,0.5671145458561168
341,0.5046002768409259,0.552612398245758
342,0.5355106024100177,0.5303041098911536
343,0.5074333025520277,0.5463230050558272
344,0.5084564950831527,0.5430748460802443
345,0.5473933051670596,0.5682460663550328
346,0.5218406651508648,0.5908511445578448
347,0.5177241589004207,0.574109687315668
348,0.5714507895063354,0.5934907942511838
349,0.5496759412938685,0.6190631377314562
350,0.6028604668804003,0.6453734846986001
351,0.5925589392733861,0.6510453231030147
352,0.568708897461522,0.6280229613384903
353,0.5937871032294407,0.6241325526479307
354,0.5979580392652335,0.6479552616816112
355,0.5836453676413952,0.6304701851221858
356,0.5785334827648219,0.5871282699235298
357,0.6153901442260825,0.5862517098702755
358,0.5820668599983422,0.6109520371641797
359,0.5674711139928523,0.5767396410380321
360,0.5431079374552855,0.6027941094802545
361,0.5623887989489884,0.6036605425079853
362,0.5666907040629805,0.595705674289203
363,0.5701331237173588,0.6027962871410611
364,0.5582366978547731,0.6170700224882397
365,0.5585378589093217,0.607325541549172
366,0.538871815163654,0.5818085384665166
367,0.5405531037986362,0.5967464781623186
368,0.5695176250998315,0.6099125271290482
369,0.5712225394086533,0.5975131655822902
370,0.5789297404737888,0.6225274951342534
371,0.5868075886530384,0.6086555315552529
372,0.5817472555179003,0.6070462311829014
373,0.5844287297818389,0.6258526677561627
374,0.5673685269856908,0.6117448810429251
375,0.5582721995182703,0.6238411596384078
376,0.5842791829204271,0.6216246664290219
377,0.590108784684796,0.6094187267742166
378,0.5445035282156054,0.6239927227266204
379,0.5406938472831431,0.6015879439518541
380,0.5579120137248126,0.618543309868386
381,0.5315712093943671,0.6064953641555244
382,0.546556983766584,0.5994530312000756
383,0.5188360063919918,0.5858657423734511
384,0.5546820192601957,0.6048103375011733
385,0.5372093644949056,0.6201026593483653
386,0.5543168384450169,0.6162321546930309
387,0.5584081736829956,0.6311015976649071
388,0.51800699739017,0.6313415543474157
389,0.5172737861998176,0.6381632997359199
390,0.526137679833665,0.6121530528643859
391,0.5444139817742177,0.5926089994872745
392,0.5658667861105027,0.5698729907539535
393,0.5626427159984715,0.5944075598641976
394,0.563128455223014,0.5851984097478893
395,0.5691833121746902,0.585186515464466
396,0.5505313808376204,0.5969779446599806
397,0.5969927214152513,0.5993885677333068
398,0.5631545332673265,0.6049710499746295
399,0.553607590813903,0.630019324048119
400,0.5350530554854046,0.6474437121765506
401,0.5562500445813479,0.6266262677441548
402,0.5720407592945564,0.6415256740562538
403,0.5822815317359296,0.6276173647514375
404,0.5988158507236002,0.6229058764823747
405,0.5826598429283147,0.5935828145771809
406,0.5402513967727647,0.5402374972618317
407,0.5487456969724986,0.5443067528935609
408,0.5493991675111874,0.5187671111948922
409,0.5249382618460914,0.5515094464522114
410,0.5073046804715331,0.5367768924561687
411,0.5424758878767361,0.5614067078642564
412,0.5388399491370358,0.5620905270745487
413,0.5122892548628843,0.5382349582952801
414,0.5057223523329517,0.5300726097271015
415,0.5673186881905601,0.5546601576481077
416,0.6011178107328932,0.5419933310783265
417,0.5982677749700913,0.5466682897966763
418,0.5296431743251839,0.5232679907196107
419,0.4974350627084194,0.48290580257208854
420,0.5385637384514901,0.503154727274259
421,0.5331845406877019,0.5009937564666712
422,0.5333484981590358,0.49141541896131385
423,0.5218912067092433,0.5059934100369865
424,0.5091376740914906,0.4891180914676306
425,0.49187947499902906,0.48239219415737444
426,0.4717357154198716,0.48498747952239196
427,0.48335066171863666,0.4888839249827874
428,0.4499063885164927,0.4631779090409194
429,0.48982832623868616,0.48964076322189176
430,0.4658784701116657,0.4860725156207573
431,0.45474634090655675,0.4634663003469932
432,0.49540082501007665,0.4682876134386812
433,0.4627283186572537,0.44994780522332856
434,0.45710920721000753,0.4818964321831938
435,0.4654969344896411,0.49293420150309497
436,0.45467600940787695,0.47455049182592646
437,0.4706947520629768,0.4904314929794523
438,0.4990506397464819,0.5001244710342154
439,0.5209099602994978,0.5032927511294417
440,0.5056519633136528,0.4673924165686415
441,0.5454444683787514,0.5042494320834325
442,0.49708372969806297,0.496770315612022
443,0.5021650626151649,0.5128534294920102
444,0.5253213255349113,0.5303630967617553
445,0.5338085918755475,0.5122331463296277
446,0.5543892327801565,0.4946910066379383
447,0.4940080702196578,0.47993467779785415
448,0.49951126806578067,0.497242874447032
449,0.5017672160751004,0.4753418823517227
450,0.4400096466160386,0.4623789910507987
451,0.4819249409801193,0.5049421431487843
452,0.47483879512860966,0.48311936279846124
453,0.44695706787854617,0.482109575347559
454,0.45716998866929875,0.5040250851928192
455,0.4755134900352078,0.4859631716694972
456,0.5010573920279335,0.5365065017783126
457,0.46681657663076703,0.5171524833227957
458,0.5016538127718329,0.5297399559348012
459,0.5191595760925515,0.5574162332210459
460,0.49897610397553777,0.5513472120960733
461,0.4749236180894035,0.5517923584647608
462,0.515377816492533,0.5351015369402472
463,0.5296850910135287,0.5460904808569504
464,0.5592086798152643,0.5312152841017319
465,0.6218746950854408,0.5544819254683743
466,0.5665739363719255,0.5516589642018495
467,0.5678619578069193,0.5718113266835795
468,0.5584038385787011,0.612981722705062
469,0.5406426925643524,0.6036029512668875
470,0.5488393010737587,0.5793198590328406
471,0.5195477899888207,0.620497117569508
472,0.5088890843691579,0.6138941255787299
473,0.5568705506321171,0.6255054472568774
474,0.5430697705793803,0.6719396909888536
475,0.5563803094152611,0.6299536811113137
476,0.5819227566943219,0.6273515295053865
477,0.5070799397678337,0.5683984268326263
478,0.47288876214088194,0.5609750923836498
479,0.512239103297432,0.5929432340320788
480,0.505156268380732,0.5846334608803528
481,0.5029480092617009,0.5708043071595444
482,0.5257777031691161,0.5798630021608507
483,0.5050531340255077,0.5897959951441808
484,0.5113017157912837,0.5744788098501334
485,0.5766144459751381,0.6011471275327634
486,0.5159631732731241,0.5887882941665515
487,0.5220324017123574,0.5687345433067311
488,0.5824183035129523,0.573422562173745
489,0.5904830279126178,0.5844102637214121
490,0.5985682040369543,0.6080935596260543
491,0.5852155508462243,0.643494954793258
492,0.6142250265293815,0.5923001475800221
493,0.5810981253401499,0.5906094855057368
494,0.5950415209936286,0.6159928528277137
495,0.6082824968855669,0.6462807449089292
496,0.5785058225958051,0.6283306882286057
497,0.605056654585687,0.6718915939226907
498,0.5845105355436696,0.6446686701360529
499,0.5899330282586718,0.6348108049080053
500,0.6136256581223245,0.6613980214196956
501,0.6093159178447703,0.6599948204846922
502,0.5956433240508442,0.6616941892910366
503,0.5867001507229541,0.6600190501706011
504,0.5816131764255086,0.6320792380625844
505,0.5747176425474174,0.6367194916552366
506,0.5712106377719963,0.6117582930281265
507,0.5768473945322055,0.6384589590205498
508,0.5693942568577691,0.6308444432225686
509,0.5735443940217856,0.6070664988387435
510,0.5586558760024577,0.6127962926274858
511,0.5720437197029898,0.6203248803842898
512,0.5516856094378672,0.6050353690990682
513,0.573765860357727,0.6130903017532378
514,0.5815323350909856,0.6202120923292733
515,0.574733957845994,0.6227643686025484
516,0.5604198060075092,0.6254047398558122
517,0.5548541388500082,0.6277159632068721
518,0.6028452711114208,0.6104404595223112
519,0.5595227883074623,0.5845829479261619
520,0.5884473702111485,0.6174380678499427
521,0.5880435813791574,0.6144804108793465
522,0.6052573564474956,0.6092984196335417
523,0.570330887511471,0.5979217974043145
524,0.6105439571432658,0.6299060494572872
525,0.6140492086923044,0.6144114884281529
526,0.5795536049360418,0.6092665469858423
527,0.5927831427981256,0.6300918038583567
528,0.5697550885300764,0.6171041914636068
529,0.5666708875369932,0.5901927853149654
530,0.5723673236551747,0.5638834897776807
531,0.6069684047593045,0.5462231432931208
532,0.6171770346891836,0.5475281591764065
533,0.6055958052459494,0.5722316946227408
534,0.5689584900868765,0.5404269178265939
535,0.5832518135788309,0.5407256767793169
536,0.5644768388477859,0.5401061728160121
537,0.6001672381345488,0.5624881367024683
538,0.5973768839095578,0.548443014824463
539,0.5953832875062942,0.5687758579523612
540,0.6326678546462802,0.5619097339564006
541,0.627952216808938,0.5901175789485773
542,0.6183359242430774,0.5851673217108406
543,0.620926795761778,0.5685028314338512
544,0.6324242772592186,0.5653679171084345
545,0.6039276139672707,0.5823585247224564
546,0.6349356135734276,0.5789929830135038
547,0.644103517289896,0.6141594138344458
548,0.6495730424091806,0.6340806963666676
549,0.6540339462269417,0.6336841342742976
550,0.6589485468217257,0.6152213082765277
551,0.6188484649575713,0.6059832211307161
552,0.6298682571863484,0.6410591390269061
553,0.6358515681042501,0.6224997844919445
554,0.6502074764285939,0.6183487666513042
555,0.6487773196769899,0.6286899590871486
556,0.6531513220318637,0.6197078960729752
557,0.6043295305787282,0.5949099114147255
558,0.5727946264155999,0.5813298718705995
559,0.5359947167474736,0.5829827741126681
560,0.5949941310749711,0.5900926918829876
561,0.6226244613983254,0.5831579072649308
562,0.6228770600314145,0.5928111316515676
563,0.616296018370108,0.5802975584689247
564,0.5943041880936991,0.6020416956319679
565,0.572588046207271,0.6133832758355758
566,0.600612742609109,0.6144148642550536
567,0.6349514720654632,0.6302805479090602
568,0.6267130133058524,0.6136157200915269
569,0.615659069046511,0.6077482634214368
570,0.6229427935623073,0.612515671143286
571,0.5934562469023847,0.6709281394157292
572,0.6162881749669651,0.6935443715448311
573,0.6166413871024153,0.6902371243623059
574,0.6021847825670053,0.6682044957538008
575,0.5879640070210115,0.6305065197382613
576,0.6062958816810918,0.6207601470751146
577,0.597221649859904,0.6334752915403257
578,0.6024638647569488,0.6615632164457357
579,0.6232534091918336,0.6306241290496406
580,0.6038319741680187,0.6214984534752063
581,0.593094625721773,0.6270186162273181
582,0.597347506194673,0.6324877953195389
583,0.6184792400204645,0.6218450379713671
584,0.6153691237304381,0.5843128803242714
585,0.6142286000877972,0.6021035717936549
586,0.6143645673166727,0.5903959666500809
587,0.6186520327840422,0.5818235665396021
588,0.6374741999549776,0.5740780707146063
589,0.6685389113662266,0.5922119992260764
590,0.6570001806907982,0.5781162535830722
591,0.6317782639585013,0.5838462000253769
592,0.6436262570635145,0.588677719074005
593,0.6367050843733558,0.5731522499889851
594,0.6578169746181309,0.5326260456616956
595,0.6432161738696027,0.5449769472297301
596,0.625995719004262,0.5845619483255693
597,0.5895116395252817,0.566417459407557
598,0.5754365219044999,0.5803005077930675
599,0.5934470110204879,0.5793120157585567
600,0.552382576578477,0.5879526696622233
601,0.5715339251573944,0.5854558304699644
602,0.5881522959019398,0.605973056965955
603,0.5816262946102211,0.615013972320037
604,0.5977762778742179,0.6353530767221873
605,0.5705143516692581,0.6142162957380188
606,0.5770199648583866,0.6185497523376118
607,0.5622958845945242,0.6139994344521168
608,0.578155791501821,0.6409207371708208
609,0.5703698110103659,0.6502020048591456
610,0.5503830070526521,0.6538066467385265
611,0.5897399612655988,0.6448186636489357
612,0.613417933644796,0.6537714151055507
613,0.6206737816034915,0.6684803414658245
614,0.6157285298822285,0.6543614259791534
615,0.5864542651267973,0.6538702422631637
616,0.5777701757957479,0.651679197017951
617,0.5970401228380326,0.6365007808757551
618,0.6029857319678705,0.5728044446014955
619,0.6206533022605794,0.5946533736219731
620,0.609336859626342,0.5947901673810951
621,0.6006995451761652,0.5738142183970265
622,0.5659178887009064,0.5727509640991417
623,0.5698286388575664,0.5681236224690891
624,0.5705619914245265,0.6021319092174982
625,0.5296158371894606,0.5840706699660567
626,0.5721051853499671,0.6035758412417475
627,0.5865350261410506,0.6189207138965388
628,0.5973269971058306,0.615337356880139
629,0.5677738182166181,0.6102159679184808
630,0.5611975767057278,0.6072996229635913
631,0.5670732867480092,0.5986703347456178
632,0.5807765541864589,0.5885242438798075
633,0.5823118812415956,0.5976127450328425
634,0.5637253100259529,0.5791030950878185
635,0.5938087366247512,0.5817219115232153
636,0.6166962251850755,0.5817465938593892
637,0.6275113990393228,0.6069981588481328
638,0.6366613011383155,0.5849046428111021
639,0.6210131867669795,0.5716284803202283
640,0.5493802361560829,0.5627377239956137
641,0.6078503635091357,0.5497466277785218
642,0.604465342580156,0.5595320313192007
643,0.6075378116302306,0.5612561528290265
644,0.6252631930028612,0.5559168464818074
645,0.6364258142166677,0.5786926124235362
646,0.5945423751156007,0.5650908975233906
647,0.5812175025273577,0.5710647099617947
648,0.6363476346318427,0.584717526834664
649,0.6195583500715061,0.5804565316864211
650,0.591197714199094,0.588796938977403
651,0.5813980204821662,0.587314421695899
652,0.5712579180312181,0.558529124354626
653,0.5290889250604185,0.5342939167867163
654,0.5209856086954787,0.5430357568892199
655,0.5697937794016117,0.5546930077506436
656,0.5554581157485701,0.5704755466147009
657,0.5356693925376599,0.6128356924529155
658,0.553266091941601,0.634162840403357
659,0.5637247093500705,0.6178989824634058
660,0.5955720534693906,0.57765739513133
661,0.5489568099516263,0.6158921359184641
662,0.54933359074093,0.5649333957479954
663,0.5784162762900056,0.5696021740453769
664,0.6011946953476256,0.566122942639169
665,0.5539068189879143,0.5566400312610921
666,0.5729361733322602,0.5769090802882835
667,0.5961914986271755,0.5900170223297829
668,0.6144429111924843,0.5842989801174063
669,0.6382197550910375,0.5364292735740749
670,0.5676666626642746,0.5042601355847773
671,0.5437788651628852,0.5168789262509715
672,0.5981360387660438,0.5054813618411443
673,0.5891127411662019,0.5111917283356983
674,0.5309289960632348,0.548566867978423
675,0.5575846174272625,0.5968465659972801
676,0.5712764902240312,0.5547443419321101
677,0.5811801831810091,0.5446484758584432
678,0.5639110369186922,0.5397109462526546
679,0.5447053285074257,0.5353407052189464
680,0.5412658276776716,0.5963679267458222
681,0.5521439361293056,0.5815811482657184
682,0.5298480030071956,0.6164941402033695
683,0.512872569750153,0.6393122123898317
684,0.5357143477540095,0.6308266676719556
685,0.5888185630939461,0.6583190891594707
686,0.6259071390657222,0.6318665869804754
687,0.5534940032986366,0.6070168707694595
688,0.5588283504053145,0.6137345746547428
689,0.5796935536243104,0.6424989727202547
690,0.5906282783331867,0.6422511582314501
691,0.5593167464045169,0.6360513014049345
692,0.6016253679923688,0.6456971884403581
693,0.5798828012378487,0.6342010981677236
694,0.5866332035122144,0.6222815654912667
695,0.5335449824088025,0.6012605134064406
696,0.5591421764780523,0.6124600958732858
697,0.5656913317953942,0.6197699368914644
698,0.5726125720605466,0.617841989226412
699,0.5517213226604282,0.6184022792859263
700,0.505096735687301,0.5903472225890628
701,0.5255050044224363,0.5473388164304013
702,0.552720978087994,0.5637139268873159
703,0.5641147051235184,0.5559714711525345
704,0.5972413634849978,0.5551456164256192
